68a25c7a4b9a1d33,"I say again, for the last time,  I did say for you to just nominate them for deletion. So if your case is so strong, propose them for deletion because we are not going to agree and that's the only way your going to win this. Is it that you not have the courage of your convictions or are you just not man enough to take a chance with possible defeat.",0,0,0,0,0,0
96295dfeabbd7c1b,Request for arbitration in relation to the discovery of three of Saturn's satellites  I (Rebjon21) have requested arbitration in relation to the discovery of three of Saturn's satellites to resolve this matter once and for all.,0,0,0,0,0,0
5a3da67fec349ff2,I'm starting to get confused. Would Why Not a Duck or whoever sees this please send a message to RexNL and tell him to lift this goddamned fucking block!,1,0,1,0,1,0
951f03d85d148b49,Wikipedia has noted that DSK was a Jew for five years. As soon as he's arrested for attempted rape he's not a Jew anymore? Ridiculous. Let's see how long it take for Joseph Brooks not to be a Jew anymore.,0,0,0,0,0,0
02003066d88aa9c8,"But who verifies the sources, references does not stand up if they are not credited.",0,0,0,0,0,0
712b4816afdc5c5a,"No, I'd rather make a statement.",0,0,0,0,0,0
67f78df3b4070926,"Survey  Hi Xhanhanx!  I have put together a survey for female editors of Wikipedia (and related projects) in order to explore, in greater detail, women's experiences and roles within the Wikimedia movement. It'd be wonderful if you could participate!  It's an independent survey, done by me, as a fellow volunteer Wikimedian. It is not being done on behalf of the Wikimedia Foundation. I hope you'll participate!  Just click this link to participate in this survey, via Google!  Any questions or concerns, feel free to email me or stop by my user talk page. Also, feel free to share this any other female Wikimedians you may know. It is in English, but any language Wikimedia participants are encouraged to participate. I appreciate your contributions - to the survey and to Wikipedia! Thank you!",0,0,0,0,0,0
14300c09a6c30c5c,"Please don't use Bare Urls.    Oh, Man. Why do you people put bare urls in the references? References must contain proper citations containing each referenced work's title, author, publisher, date, and source, so that the article remains verifiable in the future. Several templates and a tool are available to facilitate formatting. (  )",0,0,0,0,0,0
10624faef311d5f9,"I don't compare people to Hitler because that is pointless, because no one is like Hitler. You are an evil nazi, but you're not a Hitler-like evil nazi. User:Iamzodyourzodeveryzod",1,0,0,0,0,0
ac20a69bf53ddb14,hey dude ur user page is sweet! How do I get the name thingy?,0,0,0,0,0,0
ad3b9d02813088d0,"The problem is that it offers direct retail sales it may or may not be non-profit, but it is a commercial site.  Also, it requires registration to view its resources.  If it were a truly extraordinary site, it might be OK even with these drawbacks, but it just doesn't look that valuable or unique to me. You might want to read through Wikipedia's External links policy.    | Talk",0,0,0,0,0,0
21d867867df97db0,"Thanks for the welcome.   Halifax isn't really that large a place, I know both Steve and MA at Collideascope, and especially the illustrious James B. Nicholson. No doubt we've probably met somewhere. I'm still fairly new to the Wikipedia and I'm trying not to make too many mistakes. BTW: OldCommentator=Mark Laing.",0,0,0,0,0,0
65625afe3a3a27f0,"Not to mention the obvious Current 93's David Tibet, who started as a Crowleyite and is now a gnostic Christian.",0,0,0,0,0,0
c23791a01041e053,"""  THIS IS MY REPLY TO YOU THAT YOU HAVE DELETED ACTING AS A FASCIST FROM THE DISCUSSION ON NICOSIA PAGE:  Nicosia and discrimination against Greek contributors and the Greek character of the cityDear Salvio,  You have accused me of abusive behaviour against other users and consequently blocked me from editing the article on Nicosia for a 24 hour period.  May I draw to your attention that it is fairly obvious that those three users namely Seb az86556 , Seric2 and Chesdovi are clearly constantly creating a picture of Nicosia as a decadent muslim city that serves their religious beliefs and are all clearly hailing form Turkish backgrounds.  There is a constant undermining of the city´s Greek identity i.e. whenever a Greek flag appears in any single picture the aforementioned users delete that picture instantaneously and prefer to throw in pictures of the flag of """"shame"""" and occupation that is equivalent to a legalisation of a human crime of continuous brutal occupation of the island of Cyprus by the Turkish army.  The Greek flag is OMNIPRESENT in the Republic of Cyprus whether some people like it or detest it but this is the reality and an Encyclopedia that wishes to be UNBIASED should depict the REALITY and not the subjective views of a minority of readers that are furthermore based on extremist religious and nationalistic views. On the other hand, such users do find it appropriate to throw in pictures using the Turkish and the ILLEGAL, yes illegal according to United Nation referendums flat of the non-recognised internationally illegal self-proclaimed state of the so-called TRNC.  It is totally UNACCEPTABLE to have extremist nationalistic individuals, that strategically reached the level of administrators, deteriorating all the time the article on the city of Nicosia, promoting an unrealistic Turkish character and undermining the Greek character of the city AND at the same time having an ADDITIONAL article on """"North Nicosia"""" that is depicting a totally FALSE picture w.r.t the city. The TRNC is illegal, not recognised by any state other than Turkey and some terrorist states that are non-democratic and yet Wikipedia has a page on Northern Nicosia by supposedly administrators that support the unification of Cyprus. This is clearly a major distortion of their intentions and a huge lie in that an individual that pretends to be a neutral aribtrator and a supoporter of reunification cannot have a separate page on Northern Nicosia stressing how Turkish it is and then go and literally destroy everything in the proper page for Nicosia and emphasize the Turkish character of the city, talk about the tension and the division of the city all the time and undermine the Greek character.  This is clear nationalistic and racial discrimination against the indisputable Greek character of the area controlled by the Republic of Cyprus and furthermore it is downgrading for the Republic of Cyprus the mere fact that Wikipedia has a site that is CONSTANTLY vandalised by several ethnic Turkish extremists and Wikipedia users support such discriminatory behaviour.  In the light of all of this, I shall stop contributing to Wikipedia as I consider it downgrading for my own self. Furthermore, I do not wish to participate in an """"encyclopedic"""" project that is totally biased and discriminatory.  Marcobadotti (talk) """,1,0,0,0,0,0
9557f142238078d1,""":::I misunderstood your reference to the article, as I had forgotten that it said """"standard"""" in the article.  See below.  Very sorry!     """,0,0,0,0,0,0
989f2a4686f9424f,"re: vancouver   seriously, what part of vancouver not being in the pacific northwest do you not understand.",0,0,0,0,0,0
1ca43397e5e4c901,"There's far too much talk and stagnation on Wikipedia — I've seen discussions go on for two years without a change being made — but I'll go so far as to say that Z.E. is much more than a range of cars by Renault as they are not ICE vehicles at all. They are EVs, a completely different class of vehicle. Renault is making an dedicated commitment to develop these EVs and bring them to market and the fact that two of the four current Z.E. vehicles are based on existing ICE vehicle bodies doesn't alter that fact. We'll see what Renault will announce next for Z.E. but according to Renault this class/range/whatever will only grow.",0,0,0,0,0,0
128a699f92bf0d79,"Ok, I will alter the statement on his incorrect facts.",0,0,0,0,0,0
a58d0d9f2f67fdad,Opinion:  The above text is certainly not a cut and paste job from Beevor.,0,0,0,0,0,0
d08554811cc827a6,"Thanks Eeekster I don't know how to use Wikipedia very well, I just know this is an important movie (Mind Polish) to have listed here.  All I ask is that you leave the external link as the link to the trailer. Thanks for your help!",0,0,0,0,0,0
9c70500730b7986a,"""   Emperor Penguin   Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  ''''''87 """,0,0,0,0,0,0
8c858c077d8c8ff4,You can see the reproduction in zoom from Britannica article. There is an original part of the 17th century work i.e.  label saying  N COPERNIC under the portrait. Scientifically it is a copy of 16th century self-portrait. Under this zoom is the adequate Britannica comment. My advice is if you want know more about this historical item you should contact directly the Museum of Jagielonian University.74.213.188.138,0,0,0,0,0,0
79b31556ecfbe029,Additional Information   Tyler Perry pulled Lance Gross out of acting class to begin work on Tyler Perry's House Of Payne.http://www.thinktalk.com/show/lance_gross 69.250.151.110,0,0,0,0,0,0
510328abfe5e7cc8,"""his direct personal attacks and vandalism.  Ddstretch is walking a fine line at this point, as he has already accused me of """"threatening people"""". Let it be clear.  There are no threats.  I warned Kevin patiently, and now he is perma-banned.  The warnings were a courtesy, which he discarded like the corpse of a dead hooker.  I will not afford people that courtesy in the future, because apparently, it's """"threatening"""". }}""",0,0,0,0,0,0
1d01799695a0ecc1,"""  Get this throught your head: I HAVE APOLOGISED FOR MY PERSONAL ATTACKS AND REMOVED THEM, AND BEEN BLOCKED 24 HOURS ALREADY. How is filing a RFC unacceptable and """"hostile"""", when Mr Wales himself told me to settle it via mediation? The sockpuppet rules only applies to sockpuppets used to vandalise articles, and I never used sockpuppets since filing the RFC. Blocking me indefinitely without a chance to defend myself is certainly not """"last resort"""". Could you point out where I have subjected Blnguyen to """"personal attacks""""? On the contray, he called me a POV-pusher and has admitted to not reviewing my entire contribution, merely forming judgements of it based on my current content dispute with TJive. In fact he has blocked me twice for the same violation, and has engaged in a wheel war with Kungfuadam. """,0,0,0,0,0,0
521bf184f57368bd,""", 11 August 2006 (UTC)  I certainly do not have a problem with this user CORRECTING birth date years to reflect the truth, provided some kind of proof is given in the form of a link to an authoritative web site or other source.  The evidence indicates however that the changes made by this user were in fact arbitrary additions or subtractions of a year or two or ten.  It may be that the user inadvertently hit on a """"correct"""" year purely by accidental coincidence, particularly if there are """"source information"""" sites that have alternate years of birth posted as well.  But there are other cases in the contributions list where the user made a change to a false year, and then changed it back to the correct year, either to confuse the anti-vandalism patrollers, or to make the latest edit look like a true and legitimate one.  Either way, I think it would be good practice for us all to provide a reference link and edit summary any time such a change is made.  In the case of celebrities with two or more possible birth years, then we should post all of them with an explanation and, again, reference sources for proof.  Thanks!   18:41""",0,0,0,0,0,0
d20691eadcc0e286,FYI I started a DRV here.,0,0,0,0,0,0
0f0b1b7e1ec0d7cc,"Welcome!  Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful: The five pillars of Wikipedia How to edit a page Help pages Tutorial How to write a great article Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome!  Hi noticed your editing on Clifford Geertz and notice no-one had welcomes you yet! Hope you enjoy wikipedia! SatuSuro",0,0,0,0,0,0
b19a95943524c6c3,"I have read your contributions to WiKi on numerous issues and have seen your disciplinary record with regards to edit warring and disruptive behaviour. Fair enough, I may not have the experience which you have accrued on Wiki however this does not mean I have less to contribute than you.  I would be happy to work with you on a separate article showing the history of sectarianism in Scottish Football and the role of Rangers and other clubs in its development as well as the steps taken to eradicate it. A separate article is required to explain the many cultural and historical reasons for sectarianism with regards to Scottish Football, this article can then focus on being about a football club. I bow to your experience on wiki so if you wish to educate me on how to prepare and write such an article I would be willing to give it a go.",0,0,0,0,0,0
132b3469cb0aeb2f,"we do threats now?  ok i couldn't care less about your threats.  do what you will, i absolutely couldn't care less.  I've violated no policy.  Your intolerance demands you take action...go for it.",0,0,0,0,0,0
f3645a4382b1f0fc,Very interesting you find the contract and non-diclosure agredements interesting but those are not part of the article part disputed. I just object to the non-sublicensable related claim that you did add to the article and which are big fat lies by Pamela Jones who should be well aware that non-sublicenseable licenses are common the open standards world.  And just to remind you it is normal for any licensing agreement ot have a non disclosreagrement in it a you do not want things like the licesing price and other deal specifics to be out in the open. I suggest you change the article to remove the non-sublicensable bullshitt claims by the well known anti-MS blog. 86.83.239.142,0,0,0,0,0,0
e7e7be342a28560a,"""  The official site uses """"GIMP""""; no """"the.""""  The typical usage I've seen is to use """"the"""" when using the expanded acronym: """"the GNU Image Manipulation Program""""; and to omit it when using the acronym.  The first line on at http://www.gimp.org/ illustrates this very well: """"GIMP is the GNU Image Manipulation Program.""""   """,0,0,0,0,0,0
da04232d015587fb,"""   Please make an attempt to behave more reasonably in the future   As you may have guessed by now, I am not a fan of your confrontational style of editing which promotes the development of hostility; based upon what I've read and seen of your personal interactions, I am very much not alone in that belief. In my personal opinion you are guilty of Wikilawyering and POV railroading at the very least, and really should stop and take a look at the unproductive way in which you interact with your peers in what is intended to be a collaborative environment. Your style is marked by the baiting and goading of your peers in the apparent hopes of inciting improper behavior, and here is a perfect example in which you abide by the letter of a policy or guideline while clearly violating its spirit and underlying principles. This is damaging to the building of this encyclopedia. Should an WP:RFC/U ever be filed against you, you can rest assured that I will be among the long list of editors who gladly take part. Enjoy your day. ''''Let's talk about it """,0,0,0,0,0,0
3bd77ba4f1b2651d,Bass! How low can you go?   I'm still trying to replace all the fansite links with references to the original print sources. Which meant I spent the extra hour I got back from daylight saving reading reprints of Smiths articles. Once that's done I'll let you have at it. Maybe have that Outriggr guy give it a copyedit.,0,0,0,0,0,0
39a1368eb0333d19,""" Holy Grail!! We ought to rearrange the whole material. How the hell has this happened when the crusaders of neutrality still stay alive. This is blasphemy and anti-what-not of wikipedia. I propose to  change the order of lead paras. We ought to put the Muslim pogroms in 1st para, then followed by Holy Saint Gandhi's murder, and the the Hitler worship and then all the crap of what RSS allegedly claims it does at the bottom of it all. §§§§ {T/C} """,0,0,0,0,0,0
655120140c5dad87,so no one's concerned that scjessey receives admitted financial compensation from this company and is unwilling to discuss how much. Okay...,0,0,0,0,0,0
3dff5aa979ccfd64,Evasion is a lesbian sinner who did sexual sockpuppet Harassment to all sisters. refer to god's eyes Impudent and shameless,1,0,0,0,1,0
09e7da03366ce9de,"Stop spread this russian bullshit propaganda, turn off Russia Todie channel, come to Ukraine and look if there any „Ukrainian extremists” except Crimea, Donetsk and Luhansk for your own eyes! 46.63.38.5",1,0,1,0,0,1
f08080002f4ff31a,"Facts   Don't take undeniable facts out of Wikipedia. You are wasting your time, as they are all over the web.",0,0,0,0,0,0
d5bf46ef4a7127bd,"""   Whats wrong with this? you have just proved my point....    Example of how Editor's can infringe all of the above   Law is meant to take the most unbiased approach possible yet some wikipedia editors belive otherwise and will unedit posts that they believe to be against wikipedias laws. Take for example:  """"Internet spam is equally common in the modern age, however publicly declaring people, website or company's of spamming is illegal and is classed as defamation. There has been much debate that Wikipedia is in breach of the law with their spam project. Whereby Wikipedia lists apparent spam websites. The internet is dynamic and so is Wikipedia by Wikipedia editors putting links up on the spam project page declaring that the website is a spam website or has been spamming holds know evidence as there is no evidence to suggest the owners of the website where responsible and it wasn't a competitor or rival website trying to negatively effect that websites reputation by trying to get them on Wikipedia spam list.""""  By deleting this section of post will show that wikipedia does not have a """"Neutral point of view"""" at all and isnt a open for valid and correct information if it goes against something to do with wikipedia. By keeping the above would show that wikipedia is open and accepts law as a valid and neutral point of view.""",0,0,0,0,0,0
2803314379a28daa,"You're talking in plurals, while you are the only person who seems to be constantly doing what you're doing to articles on Fascism; please stop claiming false consensus when you are a one man army in your crusade. You have already clashed with other editors such as",0,0,0,0,0,0
d2a6565fa771db19,"On that topic, what exactly is Classic?  I think it tastes like a short-circuited vacuum cleaner, if you can imagine that.  I think straight is just USSTC's way of marketing basically the cope snuff flavor under the skoal name.",0,0,0,0,0,0
ff96ed8a6097ca9b,"""   Yo there!   You are a useless and fucking douchebag. Go fuck yourself, you are a disgrace to wikipedia!!!!  YOU, SIR, ARE A BALLSACK!  You think you are so much smarter than everyone else!  Why do you think you are so smart!  I wish you would leave the Wikipedia!  I can't stand the way you BS the man!  In the mean time, I guess I've a got a song to dedicate to the biggest douchebag you are Jschnur.  You're a douche bag, do-douche bag do-do-do-do-do-douche bag. You're a douche bag, do-douche bag do-do-do-do-do-douche bag.   Hey Jschnur, why's your ego so massive?  You know it's 2 AM and it's dark outside. You don't need those s-s-ssunglasses.  Yeah we all remember that hot chic you hooked up with once  because you went on to brag about it for months and months.   Yeah we all get that you think it's impressive  but ain't nobody impressed with how much you're bench pressing.  Buying Smirnoff Ice for girls half your age,  telling all your douche bag friends that you """"still got game.""""  Dear Jschnur. We all agree that you are a dumb ass. Why can't you see that!  you're a douche bag, do-douche bag do-do-do-do-do-douche bag. You're a douche bag, do-douche bag do-do-do-do-do-douche bag.   Dear Jschnur do you find it necessary to shout into your Bluetooth  or boast about high school rugby """"and I would have went pro if it weren't for my bum knee"""".   And why you got to complain every single time your not getting laid.  You douche bags are a lot of the same. """"Dude let's go. This place is full of grenades"""" Always trying to look cool, like it's a full time career.  That's why your Facebook pic shows you chugging a beer.  You got your gold chain and your wife-beater on So you can fist pump your way to the tanning salon.  Dear Jschnur We all agree that you are a dumb ass. Why can't you see that you're a douche bag, do-douche bag do-do-do-do-do-douche bag. You're a douche bag, do-douche bag do-do-do-do-do-douche bag.   Inconsiderate, ignorant, you drink you get belligerent,  you think anybody finds you amusing? No, no, no. Not even a little bit.  You always find a way to stop all the fun  like, when you scream """"party foul"""" at the top of your lungs.  Dear Jschnur, I caught you bragging again.  Trust me man, nobody gives a damn what frat you were in.  You claim you hang with celebrities when you don't know any at all.  """"But dude I'm totally banging George Clooney's sister in law.""""   No you're notcome on.  Dear Jschnur. We all agree that you are a dumb ass. Why can't you see that you're a douche bag, do-douche bag do-do-do-do-douche bag. You're a douche bag, do-douche bag do-do-do-do-douche bag.   Hitting on other girls when yours is in the room.  You're a douche bag do-douche bag do-do-do-do-do-douche bag   Walking in the club grabbing all on your junk.  You're a douche bag do-douche bag do-do-do-do-do-douche bag   Refusing to let go when she says no.  You're a douche bag do-douche bag do-do-do-do-do-douche bag   Cut me off in traffic then flipping me the bird  You're a douche bag do-douche bag do-do-do-do-do-douche bag  """"Dude it's George Clooney's sister in law, I swear, come on where the hell is my protein shake?""""""",1,0,1,0,1,0
2a41d16dc69ca681,"""   Unblock Request   """,0,0,0,0,0,0
7ab3ace26b8682d7,"""   Spread the love? Seriously, some of the discussions that have taken place in the recent months have been so trivial.  I see so much energy being spent on minute little details.  I humbly request that some of you guys take a """"chill pill"""" and go work on some of the more needy India related articles.   """,0,0,0,0,0,0
cf2d78850df2dfed,"The FAC was in 2011. It's 2015 now and the RfC – whether you like how it was set up or not – is showing a number of established users with no previous input saying that the article could do with being edited. Pretending it's not happening won't change that. You have indeed been respectful in your suggestions, but others most certainly have not. And why waste time editing an article that's likely to become a redirect if the outcome of the RfC is to edit this article?",0,0,0,0,0,0
23ba64313aac7943,"""   Nomers   Nomers (Naa-mERs) are a species of pac man-like creatures that have not been discovered yet. They live on the island nomland (not to be confused with nomtopia) which has also not been discovered. They eat most plants (including the poisonous ones) and often enrage farmers (in other words, everybody living on the island of nomland) by stealing and eating their crops. Nomers can be dangerous but are mostly non-violent. If tamed and trained, Nomers can be very loyal. They would die before seeing their """"partner"""" (they insist on calling their person a partner rather than a master) meet their death. Nomers are extremely intelligent creatures and I strongly suggest those having trouble with Nomers to get a garden gnome. If you wish to buy a trained and tamed Nomer, here are some phone numbers you might consider trying: 617-nom-shtr (shtr= shelter) isl-and-noms (for freshly shipped, trained, island Nomers) cut-ecu-ddly (for cute, cuddly baby nomers)  Hope you have learned something on this page!!!!! (Tip: never spell Nomers, gnomers. It gets the gnomes offended.) Sincerely, Mr. Anon A. Mous (98.216.130.174  )""",0,0,0,0,0,0
a5c8d0698a78115f,Gallery I have added a photographic gallery of scenes from everyday life under siege in Sarajevo in 1992 and 1993.,0,0,0,0,0,0
5aefb93e278d1d19,"""  What constitutes a current meme though? I mean some memes are  old meme, some are  new meme, some will  nevar die, and some are  forced meme.   I heard you liek it? """,0,0,0,0,0,0
9ea9ad686ebb79a0,"""  Thanks, Downy. I can't think of a better way to spend my free time than helping out on Wikipedia. I have no doubts that it is the greatest site on the internet.  """,0,0,0,0,0,0
55e179c54ec590db,"Reversions at Occupy movement and Occupy Oakland  Please, when you have a moment: Is Occupy Oakland ongoing or defunct?",0,0,0,0,0,0
9566476743e17a7a,""" I've added the chronology and fixed the Billboard links. I didn't add the infobox for Sinatra version because I want to know your opinion before adding it.  (talk) """,0,0,0,0,0,0
babc89f9004d6474,"""By the way, I'm one of """"the appropriate regualtory personnel."""" """,0,0,0,0,0,0
228d94dbda8cb383,"No   Im sorry, the BB is not part of the scouts, because it is older than the scouts and therefore should have its own WikiProgect for the Brigades as it is known to members of it.",0,0,0,0,0,0
53a4d6b370556915,"""  email from Ron to cap_j Subject: Wikipedia Date: Tue, 11 Apr 2006 09:48:12 -0400 From: """"Southwick, Ron"""" [email addresses and contact information snipped]  Please do not take this outside the Wikipedia.  You do not know who you are messing with.  Feel free to contact me here.  Thanks, ron""",0,0,0,0,0,0
01fd0de4ca85352f,"Tried to be productive (look at my contributions) but hit my head against a wall of spoiled greek children (or probably under pay from Greek Government) that purposely keep vandalizing the Albania related pages and keep iritating the albanian editors until they explode and get banned. As a historian I blush with what I find quoted as reliable information on the wikipedia pages and the quality  of the editors and sources. Time to move to the French pages (a lot of readers there), still 5 more languages to go. Till next time.Wikipedia sucks! .",1,0,0,0,0,0
b0734df798c62aec,"oh i bet you are little boy. now go up stairs, your mummy made your lunch",1,0,0,0,0,0
00470a3b339b1d84,"This comes rather late, but yes, I think the NOTE: blah blah section is rather unencyclopedic.",0,0,0,0,0,0
d31a06a8ba0ff981,"""   Numbers killled   The existing text matches is similar to that used for 9/11 which is """"2,973 victims and the 19 hijackers died as a result of the attacks"""".  I would support a change to that form of words, but do not support the """"were killed by the bombers"""" that SlaterStephen has sought to introduce.  If the sourced number is 56 not 52 then change the number, that is a different issue.   TALK  """,0,0,0,0,0,0
13f5bc84e0e8bfce,here's a good pic of her showing off her engagement ring   http://i.teenblvd.com/media/photos/2892/66149.jpg,0,0,0,0,0,0
36dbc16b1da5c049,Please reconsider your behavior.',0,0,0,0,0,0
7b528c53a699a9b7,RFA opened for Administrative Abuse   Notified.,0,0,0,0,0,0
bdde47ff1a29c969,Passed. Congratulations.,0,0,0,0,0,0
9bed7e3c5eef2d00,""", 24 July 2009 (UTC)  I just asked that on his talk page. Waiting for a response. flash; 10:55""",0,0,0,0,0,0
d56353ee69314104,"""   Levenson 2006?   Hi Andy,  I just noticed when I was trying to port over some of the definition of """"star-crossed"""" into star-crossed that although you put in the footnote to Levenson 2006, it's not in the big full references list at the end of Romeo and Juliet.  Did you mean it was from Levenson 2000?  Could you please have a look at this for me?  Thanks!    """,0,0,0,0,0,0
d2c6731712893d07,""" how can it not be verified?  any person can/could watch the broadcast and see the same numbers and players as i did.  that you and others chose not to is not the issue ... it isn't """"not verifiable"""" it is that you do not wish to verify it using the same reliable source that i did.  those are not the same thing.173.165.207.241  """,0,0,0,0,0,0
0ce621ce2be192d4,". This site is not a list of who has been banned on your forum, by the way, so remove it",0,0,0,0,0,0
9720e5e56334d1a3,I expressed everyday pent-up anger carelessly then.,0,0,0,0,0,0
81d3164c8d36c716,"Hell-bound fuckwit!  Hu,you are a fuckwit who belongs in one place - the Lake of Fire in Hell! It is because you are a nutcase and an untermenschen faggot! - ( )",1,0,1,0,1,1
03381666ef876a05,"""::I LOL'd hardest at J.delanoy's. P Cobra   """,0,0,0,0,0,0
129b2cf3916da434,Help! Can some one help allign my user boxes?,0,0,0,0,0,0
6c80d1b1752f00e9,""" Thanks, I see that the permission has been handled.(Talk) """,0,0,0,0,0,0
fd42d24686de0bc0,"In fact, there appears to be only one article about a single lawsuit (maybe multiple filings), and 6 links to other court cases. This is simply original research and all court cases should be removed.",0,0,0,0,0,0
1da63fa2eeb15f40,"""   """"Muslim Serb is an Anachronism""""   Muslim Serb is not an Anachronism. Serbia is a secular country, and the nationality of a Serb is not denied if he is Muslim. Serbs have been forced to convert to Catholicism and Islam by foreign occupiers for centuries, namely German, Austrian, Hungarian, Italian, Papal, French, and Ottoman Turkish ones for centuries.""",0,0,0,0,0,0
b0fd2e8134c8ee6a,"Again, the evidence that the acticles are under copyright exists where?",0,0,0,0,0,0
d3097e9845f8347c,"After your comments at RFCN, I closed the discussion as allow. I had a similar situation a couple of days ago. Asked the original user whether they minded, they didn't, job done! )  hotep",0,0,0,0,0,0
593248ee4d9bdc82,"If ROOm c continues to remove our link from wikipedia,",0,0,0,0,0,0
bec564c3ae4cfdc8,what are you talking about you fag Do what your told.  correct six feet under and dont be a little bitch... where is your life going to go if you get pissed off with me.. when all ive done is ask you a question.  and how gay is making Disruptive edits itallic... who are you.  Six feet under could do with a logo and i dont know what im doing... the promo image needs correcting as ive submitted it as my own work.  okay?,1,0,0,0,0,0
297835373a34ebf9,TropicalKitty   TropicalKitty is the gobbler of knobs.,0,0,0,0,0,0
f386d39f454b1adf,"""   Edit request on 26 February 2012   Pediatric acute-onset neuropsychiatric syndrome (PANS) is a syndrome in which children have abrupt, dramatic onset of Tourette's Syndrome, obsessive-compulsive disorder (OCD), or anorexia nervosa coincident with the presence of two or more neuropsychiatric symptoms.  It is believed that these children experience a rise in dopamine levels as a result of a of cross-reactive anti-neuronal antibodies triggered by streptococcal or mycoplasma infection.  The cross-reaction is believed to cause such side effects as tics.     No.  1.  You are misreading the source.  Tics are hypothetically a feature of PANS, but you've extended that to TS, which misses the whole point of the PANS hypothesis.  PANS is hypothetically posed as a condition in which symptoms are not better explained by another condition such as Tourette's, so your text is wrong.  Second, there is exactly one paper written about PANS, it is a proposal, see WP:RECENTISM, and there is no reason to include speculative text in a Featured article.  If more papers are published, and if PANS gains some widespread medical consensus, and if secondary reviews discuss it, then you might propose accurate text here discussing the situation. I'm a bit concerned that you are editing both PANDAS and PANS, and yet your definition of the hypothetical PANS above does not seem to match the cited source, which discusses abrupt onset of OCD.  Furthermore, PANS is proposed for research purposes until there is more coverage, it doesn't belong in this (an unrelated) article.   (Talk)   See above. SHOOS  """,0,0,0,0,0,0
f84e1e06a883affe,"You just beached wp:3rr, I'm afraid I have to report this kind of edit-warring in case you don't self-revert and participate in the correspondent talkpage.Alexikoua (talk)",0,0,0,0,0,0
09fbc38d9a31ce34,What is the source? He never states this on his website or blog. 67.149.150.252,0,0,0,0,0,0
ccbe504210359e75,"You're welcome. I'm adding them now. Basin = kotlina, fault = prelom.",0,0,0,0,0,0
bc7eca8cae5be8ec,"Er, what is this page doing here?   As much as I'm interested in AP, this page was deleted and redirected to Notable Usenet Personalities (as we all know).  Now, I didn't vote in favor of deletion, but recreating this page just doesn't seem particularly kosher to me.  What new justification has been found?",0,0,0,0,0,0
69123690b8d730c4,"You leave my friend's editing alone!   Hello, Davejohnsan! I'm new to Wikipedia. And I got a special message from you! You leave my friend's editing alone, if you revert any of the edits which my friend posted on any TV shows and seasons articles, I'll be coming after you, I will block you, and I will sue you in court, and kill you! Pure and simple! And you know what, you are not the boss of any the articles, and you piss me off, and I HOPE YOU DIE!!!",1,0,0,1,0,0
